order_id,order_date,purchase_shop,logistics_provider,shipment_date,delivery_date,delivery_days,damage_flag,book_name,category,publisher,quantity,cost_per_unit,profit_per_unit_rupees,selling_price_per_unit,line_revenue,line_cost,line_profit,courier_charge,number_of_boxes,weight_kg,other_expenses
ORD017,2023-10-04,Delhi Book Hub,VR Logistics,2023-10-05,2023-10-15,10,0,Twisted Love,Fiction,Penguin India,20,90,60,150,3000,1800,1200,817.85,6,108,1619
ORD017,2023-10-04,Metro Book Distributors,VR Logistics,2023-10-05,2023-10-15,10,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,817.85,6,108,1619
ORD017,2023-10-04,Delhi Book Hub,VR Logistics,2023-10-05,2023-10-15,10,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,817.85,6,108,1619
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,Engineering Mathematics,Academic,Pearson India,20,165.6,85,250.6,5012,3312,1700,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,94.5,60,154.5,3090,1890,1200,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,One Piece Vol 1,Manga,Viz Media India,20,115.5,70,185.5,3710,2310,1400,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,92,60,152,3040,1840,1200,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,115.5,70,185.5,3710,2310,1400,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,Twisted Love,Fiction,Penguin India,20,94.5,60,154.5,3090,1890,1200,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,48 Laws of Power,Self-Help,Penguin India,20,105,70,175,3500,2100,1400,591.59,5,75,1807
ORD018,2023-11-12,Metro Book Distributors,VR Logistics,2023-11-13,2023-11-21,8,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,591.59,5,75,1807
ORD018,2023-11-12,Academic Traders,VR Logistics,2023-11-13,2023-11-21,8,0,One Piece Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,591.59,5,75,1807
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,92,60,152,3040,1840,1200,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,Twisted Love,Fiction,Penguin India,20,110,70,180,3600,2200,1400,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,The Silent Patient,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,Data Structures in C,Academic,McGraw Hill India,20,138,65,203,4060,2760,1300,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,Engineering Mathematics,Academic,Pearson India,20,165.6,85,250.6,5012,3312,1700,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,Twisted Love,Fiction,Penguin India,20,90,60,150,3000,1800,1200,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,1,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,541.95,5,70,1599
ORD019,2023-11-13,Metro Book Distributors,VR Logistics,2023-11-14,2023-11-23,9,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,541.95,5,70,1599
ORD019,2023-11-13,Delhi Book Hub,VR Logistics,2023-11-14,2023-11-23,9,0,Engineering Mathematics,Academic,Pearson India,20,180,85,265,5300,3600,1700,541.95,5,70,1599
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,48 Laws of Power,Self-Help,Penguin India,20,85.5,60,145.5,2910,1710,1200,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,48 Laws of Power,Self-Help,Penguin India,20,92,60,152,3040,1840,1200,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,Twisted Love,Fiction,Penguin India,20,104.5,70,174.5,3490,2090,1400,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,Naruto Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,Naruto Vol 1,Manga,Viz Media India,20,104.5,70,174.5,3490,2090,1400,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,48 Laws of Power,Self-Help,Penguin India,20,104.5,70,174.5,3490,2090,1400,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,101.2,70,171.2,3424,2024,1400,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,85.5,60,145.5,2910,1710,1200,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,432,3,54,1582
ORD020,2023-12-15,Metro Book Distributors,SRB Logistics,2023-12-16,2023-12-24,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,432,3,54,1582
ORD020,2023-12-15,Scholars Market,SRB Logistics,2023-12-16,2023-12-24,8,0,Grays Anatomy,Medical,Elsevier India,20,285,85,370,7400,5700,1700,432,3,54,1582
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,110,70,180,3600,2200,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,1,Data Structures in C,Academic,McGraw Hill India,20,180,85,265,5300,3600,1700,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,Naruto Vol 1,Manga,Viz Media India,20,110,70,180,3600,2200,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,48 Laws of Power,Self-Help,Penguin India,20,100,70,170,3400,2000,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,One Piece Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,Naruto Vol 1,Manga,Viz Media India,20,110,70,180,3600,2200,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,Twisted Love,Fiction,Penguin India,20,92,60,152,3040,1840,1200,715.6,6,90,1874
ORD021,2023-12-06,Delhi Book Hub,VR Logistics,2023-12-07,2023-12-18,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,715.6,6,90,1874
ORD021,2023-12-06,Metro Book Distributors,VR Logistics,2023-12-07,2023-12-18,11,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,715.6,6,90,1874
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,Data Structures in C,Academic,McGraw Hill India,20,180,85,265,5300,3600,1700,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,Engineering Mathematics,Academic,Pearson India,20,165.6,85,250.6,5012,3312,1700,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,Twisted Love,Fiction,Penguin India,20,110,70,180,3600,2200,1400,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,92,60,152,3040,1840,1200,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,One Piece Vol 1,Manga,Viz Media India,20,110,70,180,3600,2200,1400,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,Engineering Mathematics,Academic,Pearson India,20,138,65,203,4060,2760,1300,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,Twisted Love,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,Engineering Mathematics,Academic,Pearson India,20,180,85,265,5300,3600,1700,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,Twisted Love,Fiction,Penguin India,20,90,60,150,3000,1800,1200,417.71,3,54,1526
ORD022,2024-01-10,Metro Book Distributors,VR Logistics,2024-01-11,2024-01-21,10,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,417.71,3,54,1526
ORD022,2024-01-10,Delhi Book Hub,VR Logistics,2024-01-11,2024-01-21,10,0,The Silent Patient,Fiction,Penguin India,20,90,60,150,3000,1800,1200,417.71,3,54,1526
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,1,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,48 Laws of Power,Self-Help,Penguin India,20,115.5,70,185.5,3710,2310,1400,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,Engineering Mathematics,Academic,Pearson India,20,150,65,215,4300,3000,1300,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,48 Laws of Power,Self-Help,Penguin India,20,105,70,175,3500,2100,1400,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,115.5,70,185.5,3710,2310,1400,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,115.5,70,185.5,3710,2310,1400,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,538.72,5,70,1813
ORD023,2024-02-05,Academic Traders,VR Logistics,2024-02-06,2024-02-13,7,0,One Piece Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,538.72,5,70,1813
ORD023,2024-02-05,Delhi Book Hub,VR Logistics,2024-02-06,2024-02-13,7,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,538.72,5,70,1813
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,Twisted Love,Fiction,Penguin India,20,92,60,152,3040,1840,1200,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,48 Laws of Power,Self-Help,Penguin India,20,95,60,155,3100,1900,1200,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,Data Structures in C,Academic,McGraw Hill India,20,142.5,65,207.5,4150,2850,1300,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,One Piece Vol 1,Manga,Viz Media India,20,85.5,60,145.5,2910,1710,1200,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,Naruto Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,Grays Anatomy,Medical,Elsevier India,20,237.5,85,322.5,6450,4750,1700,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,The Silent Patient,Fiction,Penguin India,20,104.5,70,174.5,3490,2090,1400,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,465.95,5,60,1679
ORD024,2024-03-05,Scholars Market,VR Logistics,2024-03-06,2024-03-15,9,0,One Piece Vol 1,Manga,Viz Media India,20,95,60,155,3100,1900,1200,465.95,5,60,1679
ORD024,2024-03-05,Metro Book Distributors,VR Logistics,2024-03-06,2024-03-15,9,0,Twisted Love,Fiction,Penguin India,20,92,60,152,3040,1840,1200,465.95,5,60,1679
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Engineering Mathematics,Academic,Pearson India,20,138,65,203,4060,2760,1300,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,One Piece Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,1,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,One Piece Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Twisted Love,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Grays Anatomy,Medical,Elsevier India,20,230,85,315,6300,4600,1700,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,The Silent Patient,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,449.5,5,60,1512
ORD025,2024-04-08,Metro Book Distributors,VR Logistics,2024-04-09,2024-04-19,10,0,The Silent Patient,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,449.5,5,60,1512
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
